	Class	Label	FileContent
10	ErrorConsoleAction.java	GUI	net sf jabref gui actions awt dimension awt event actionevent javax swing abstractaction javax swing action javax swing jframe javax swing joptionpane javax swing jscrollpane javax swing jtabbedpane javax swing jtextarea net sf jabref logic error streameavesdropper net sf jabref logic l10n localization net sf jabref logic logging cache error console useful getting complete bug reports especially windows users without asking users run jabref command window catch error info <p offers separate tab log output errorconsoleaction abstractaction jframe frame streameavesdropper streameavesdropper cache cache errorconsoleaction jframe frame streameavesdropper streameavesdropper cache cache super localization menutitle show error console streameavesdropper streameavesdropper cache cache putvalue action short description localization lang display error messages frame frame override actionperformed actionevent displayerrorconsole frame displayerrorconsole jframe parent jtabbedpane tabbed jtabbedpane addtextarea tabbed localization lang log cache get addtextarea tabbed localization lang exceptions streameavesdropper geterrormessages localization lang exceptions occurred addtextarea tabbed localization lang output streameavesdropper getoutput tabbed setpreferredsize dimension joptionpane showmessagedialog parent tabbed localization lang program output joptionpane error message param tabbed tabbed pane add tab param output text display tab param ifempty text output textbox emtpy may null addtextarea jtabbedpane tabbed string title string output string ifempty jtextarea ta jtextarea output ta seteditable false ifempty null ta gettext isempty ta settext ifempty jscrollpane sp jscrollpane ta tabbed addtab title sp param tabbed tabbed pane add tab param output text display tab addtextarea jtabbedpane tabbed string title string output addtextarea tabbed title output null 
11	IntegrityCheckAction.java	GUI	net sf jabref gui actions awt event actionevent util hashmap util list util map javax swing action javax swing jbutton javax swing jcheckboxmenuitem javax swing jdialog javax swing joptionpane javax swing jpopupmenu javax swing jscrollpane javax swing jtable javax swing listselectionmodel javax swing rowfilter javax swing table abstracttablemodel javax swing table tablemodel javax swing table tablerowsorter net sf jabref globals net sf jabref gui jabrefframe net sf jabref gui keyboard keybinding net sf jabref gui util guiutil net sf jabref logic integrity integritycheck net sf jabref logic integrity integritymessage net sf jabref logic l10n localization com jgoodies forms builder formbuilder com jgoodies forms layout formlayout integritycheckaction mnemonicawareaction string ellipses jabrefframe frame integritycheckaction jabrefframe frame frame frame putvalue action name localization menutitle check integrity ellipses putvalue action accelerator key globals getkeyprefs getkey keybinding check integrity override actionperformed actionevent integritycheck check integritycheck frame getcurrentbasepanel getbibdatabasecontext globals prefs getfiledirectorypreferences list<integritymessage> messages check checkbibtexdatabase messages isempty joptionpane showmessagedialog frame getcurrentbasepanel localization lang problems found else map<string boolean> showmessage hashmap<> prepare data model object[][] model object[messages size ][3] integritymessage message messages model[i][0] message getentry getcitekeyoptional orelse model[i][1] message getfieldname model[i][2] message getmessage showmessage put message getmessage true construct view jtable table jtable model object[] localization lang bibtex key localization lang field localization lang message rowfilter<object object> filter rowfilter<object object> override boolean include entry<? ?> entry showmessage get entry getstringvalue tablerowsorter<tablemodel> sorter tablerowsorter<> table getmodel sorter setrowfilter filter table setrowsorter sorter table setselectionmode listselectionmodel single selection table setdefaulteditor object null listselectionmodel selectionmodel table getselectionmodel selectionmodel addlistselectionlistener event event getvalueisadjusting try string citekey string model[table convertrowindextomodel table getselectedrow ][0] string fieldname string model[table convertrowindextomodel table getselectedrow ][1] frame getcurrentbasepanel editentrybykeyandfocusfield citekey fieldname catch arrayindexoutofboundsexception exception ignore likely caused filtering earlier selected row guiutil correctrowheight table table getcolumnmodel getcolumn setpreferredwidth table getcolumnmodel getcolumn setpreferredwidth table getcolumnmodel getcolumn setpreferredwidth table setautoresizemode jtable auto resize last column jscrollpane scrollpane jscrollpane table string title localization lang problem found string valueof messages size jdialog dialog jdialog frame title false jpopupmenu menu jpopupmenu string messagestring showmessage keyset jcheckboxmenuitem menuitem jcheckboxmenuitem messagestring true menuitem addactionlistener event showmessage put messagestring menuitem isselected abstracttablemodel table getmodel firetabledatachanged menu add menuitem jbutton menubutton jbutton localization lang filter menubutton addactionlistener entry menu show menubutton menubutton getheight formbuilder builder formbuilder create layout formlayout fill:pref:grow fill:pref:grow 2dlu pref builder add scrollpane xy builder add menubutton xy dialog add builder getpanel dialog setsize show view dialog setvisible true 
12	ManageKeywordsAction.java	GUI	net sf jabref gui actions awt borderlayout awt event actionevent awt event actionlistener awt event keyevent awt event keylistener util enumeration util list util optional javax swing abstractaction javax swing action javax swing actionmap javax swing borderfactory javax swing buttongroup javax swing defaultlistmodel javax swing inputmap javax swing jbutton javax swing jcomponent javax swing jdialog javax swing jlist javax swing jradiobutton javax swing jscrollpane javax swing jtextfield net sf jabref globals net sf jabref jabrefgui net sf jabref gui basepanel net sf jabref gui jabrefframe net sf jabref gui autocompleter autocompletelistener net sf jabref gui keyboard keybinding net sf jabref gui undo namedcompound net sf jabref gui undo undoablefieldchange net sf jabref logic autocompleter autocompleter net sf jabref logic l10n localization net sf jabref logic specialfields specialfieldsutils net sf jabref model fieldchange net sf jabref model entry bibentry net sf jabref model entry fieldname net sf jabref model entry keyword net sf jabref model entry keywordlist net sf jabref model strings stringutil com jgoodies forms builder buttonbarbuilder com jgoodies forms builder formbuilder com jgoodies forms layout formlayout action launching keyword managing dialog managekeywordsaction mnemonicawareaction jabrefframe frame jdialog diag defaultlistmodel<keyword> keywordlistmodel jradiobutton intersectkeywords jradiobutton mergekeywords boolean canceled keywordlist sortedkeywordsofallentriesbeforeupdatebyuser keywordlist managekeywordsaction jabrefframe frame putvalue action name localization menutitle manage keywords frame frame createdialog diag null keyword add jtextfield keyword jtextfield keywordlistmodel defaultlistmodel<> jlist<keyword> keywordlist jlist<> keywordlistmodel keywordlist setvisiblerowcount jscrollpane kpane jscrollpane keywordlist diag jdialog frame localization lang manage keywords true jbutton ok jbutton localization lang ok jbutton cancel jbutton localization lang cancel jbutton add jbutton localization lang add jbutton remove jbutton localization lang remove keywordlist setvisiblerowcount intersectkeywords jradiobutton localization lang display keywords appearing entries mergekeywords jradiobutton localization lang display keywords appearing entry buttongroup group buttongroup group add intersectkeywords group add mergekeywords actionlistener statechanged fillkeywordlist intersectkeywords addactionlistener statechanged mergekeywords addactionlistener statechanged intersectkeywords setselected true formbuilder builder formbuilder create layout formlayout fill:200dlu:grow 4dlu fill:pref pref 2dlu pref 1dlu pref 2dlu fill:100dlu:grow 4dlu pref 4dlu pref builder addseparator localization lang keywords selected entries xyw builder add intersectkeywords xyw builder add mergekeywords xyw builder add kpane xywh builder add remove xy builder add keyword xy builder add add xy buttonbarbuilder bb buttonbarbuilder bb addglue bb addbutton ok bb addbutton cancel bb addglue builder getpanel setborder borderfactory createemptyborder bb getpanel setborder borderfactory createemptyborder ok addactionlistener canceled false diag dispose action cancelaction abstractaction override actionperformed actionevent canceled true diag dispose cancel addactionlistener cancelaction actionlistener addactionlistener arg0 addbuttonactionlistener keyword add addactionlistener addactionlistener actionlistener removeactionlistenter arg0 keywordlist getselectedindices work therefore operate values list<keyword> values keywordlist getselectedvalueslist keyword val values keywordlistmodel removeelement val remove addactionlistener removeactionlistenter keywordlist addkeylistener keylistener override keytyped keyevent arg0 nothing override keyreleased keyevent arg0 nothing override keypressed keyevent arg0 arg0 getkeycode keyevent vk delete removeactionlistenter actionperformed null autocompleter<string> autocomp jabrefgui getmainframe getcurrentbasepanel getautocompleters get fieldname keywords autocompletelistener acl autocompletelistener autocomp keyword addkeylistener acl keyword addfocuslistener acl keyword addkeylistener keylistener override keytyped keyevent nothing override keyreleased keyevent nothing override keypressed keyevent getkeycode keyevent vk enter addactionlistener actionperformed null key bindings: actionmap builder getpanel getactionmap inputmap im builder getpanel getinputmap jcomponent focused window im put globals getkeyprefs getkey keybinding close dialog close put close cancelaction diag getcontentpane add builder getpanel borderlayout center diag getcontentpane add bb getpanel borderlayout south addbuttonactionlistener jtextfield keywordtextfield stringutil isblank keywordtextfield gettext nothing add keyword newkeyword keyword keywordtextfield gettext trim keywordlistmodel isempty keywordlistmodel addelement newkeyword else idx keyword element keywordlistmodel getelementat idx idx keywordlistmodel size element compareto newkeyword idx idx keywordlistmodel size list empty word greater last word list keywordlistmodel addelement newkeyword else element compareto newkeyword nothing word already table else keywordlistmodel add idx newkeyword keywordtextfield settext null keywordtextfield requestfocusinwindow override actionperformed actionevent basepanel bp frame getcurrentbasepanel bp null bp getselectedentries isempty bp output localization lang select least one entry manage keywords lazy creation dialog: createdialog canceled true fillkeywordlist diag pack diag setlocationrelativeto frame diag setvisible true canceled keywordlist keywordstoadd keywordlist keywordlist userselectedkeywords keywordlist build keywordstoadd userselectedkeywords parallel enumeration<keyword> keywords keywordlistmodel elements keywords hasmoreelements keyword keyword keywords nextelement userselectedkeywords add keyword sortedkeywordsofallentriesbeforeupdatebyuser contains keyword keywordstoadd add keyword keywordlist keywordstoremove keywordlist keyword kword sortedkeywordsofallentriesbeforeupdatebyuser userselectedkeywords contains kword keywordstoremove add kword keywordstoadd isempty keywordstoremove isempty nothing done nothing nothing obsolete globals prefs iskeywordsyncenabled keywordstoadd isempty specialfieldsutils synchronizespecialfields keywordstoadd keywordstoremove namedcompound ce updatekeywords bp getselectedentries keywordstoadd keywordstoremove bp getundomanager addedit ce bp markbasechanged namedcompound updatekeywords list<bibentry> entries keywordlist keywordstoadd keywordlist keywordstoremove namedcompound ce namedcompound localization lang update keywords bibentry entry entries keywordlist keywords entry getkeywords globals prefs getkeyworddelimiter update keywords keywords removeall keywordstoremove keywords addall keywordstoadd put keywords back optional<fieldchange> change entry putkeywords keywords globals prefs getkeyworddelimiter change ispresent ce addedit undoablefieldchange change get globals prefs iskeywordsyncenabled specialfieldsutils syncspecialfieldsfromkeywords entry globals prefs getkeyworddelimiter ce end ce fillkeywordlist basepanel bp frame getcurrentbasepanel list<bibentry> entries bp getselectedentries fill dialog values keywordlistmodel clear sortedkeywordsofallentriesbeforeupdatebyuser clear mergekeywords isselected bibentry entry entries keywordlist separatedkeywords entry getkeywords globals prefs getkeyworddelimiter sortedkeywordsofallentriesbeforeupdatebyuser addall separatedkeywords else assert intersectkeywords isselected keywords first entry added bibentry firstentry entries get keywordlist separatedkeywords firstentry getkeywords globals prefs getkeyworddelimiter sortedkeywordsofallentriesbeforeupdatebyuser addall separatedkeywords remaining entries intersection used approach ensures one empty keyword list leads empty set common keywords entries size bibentry entry entries get separatedkeywords entry getkeywords globals prefs getkeyworddelimiter sortedkeywordsofallentriesbeforeupdatebyuser retainall separatedkeywords keyword keyword sortedkeywordsofallentriesbeforeupdatebyuser keywordlistmodel addelement keyword 
13	MassSetFieldAction.java	GUI	net sf jabref gui actions awt borderlayout awt event actionevent util collection util list util optional util set javax swing abstractaction javax swing action javax swing actionmap javax swing borderfactory javax swing buttongroup javax swing inputmap javax swing jbutton javax swing jcheckbox javax swing jcombobox javax swing jcomponent javax swing jdialog javax swing joptionpane javax swing jradiobutton javax swing jtextfield javax swing undo undoableedit net sf jabref globals net sf jabref gui basepanel net sf jabref gui jabrefframe net sf jabref gui keyboard keybinding net sf jabref gui undo namedcompound net sf jabref gui undo undoablefieldchange net sf jabref logic l10n localization net sf jabref model entry bibentry com jgoodies forms builder buttonbarbuilder com jgoodies forms builder formbuilder com jgoodies forms layout formlayout action launching mass field functionality: defaults selected entries entries none selected input field name either set field clear field masssetfieldaction mnemonicawareaction jabrefframe frame jdialog diag jradiobutton jradiobutton selected jradiobutton clear jradiobutton set jradiobutton rename jcombobox<string> field jtextfield text jtextfield renameto boolean canceled true jcheckbox overwrite masssetfieldaction jabrefframe frame putvalue action name localization menutitle set clear rename fields frame frame createdialog diag jdialog frame localization lang set clear rename fields true field jcombobox<> field seteditable true text jtextfield text setenabled false renameto jtextfield renameto setenabled false jbutton ok jbutton localization lang ok jbutton cancel jbutton localization lang cancel jradiobutton localization lang entries selected jradiobutton localization lang selected entries clear jradiobutton localization lang clear fields set jradiobutton localization lang set fields rename jradiobutton localization lang rename field rename settooltiptext localization lang move contents field field different name set<string> allfields frame getcurrentbasepanel getdatabase getallvisiblefields string allfields field additem set addchangelistener entering text relevant setting clearing: text setenabled set isselected clear addchangelistener overwrite protection makes sense clearing field: overwrite setenabled clear isselected rename addchangelistener entering text relevant renaming renameto setenabled rename isselected overwrite jcheckbox localization lang overwrite existing field values true buttongroup bg buttongroup bg add bg add selected bg buttongroup bg add clear bg add set bg add rename formbuilder builder formbuilder create layout formlayout left:pref 4dlu fill:100dlu:grow pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref 2dlu pref builder addseparator localization lang field name xyw builder add localization lang field name xy builder add field xy builder addseparator localization lang include entries xyw builder add xyw builder add selected xyw builder addseparator localization lang field value xyw builder add set xy builder add text xy builder add clear xyw builder add rename xy builder add renameto xy builder add overwrite xyw buttonbarbuilder bb buttonbarbuilder bb addglue bb addbutton ok bb addbutton cancel bb addglue builder getpanel setborder borderfactory createemptyborder bb getpanel setborder borderfactory createemptyborder diag getcontentpane add builder getpanel borderlayout center diag getcontentpane add bb getpanel borderlayout south diag pack ok addactionlistener check field name set string fieldtext string field getselecteditem fieldtext null fieldtext trim isempty joptionpane showmessagedialog diag localization lang must enter least one field name joptionpane error message close dialog check user tries rename multiple fields: rename isselected string[] fields getfieldnames fieldtext fields length joptionpane showmessagedialog diag localization lang rename one field time joptionpane error message close dialog canceled false diag dispose action cancelaction abstractaction override actionperformed actionevent canceled true diag dispose cancel addactionlistener cancelaction key bindings: actionmap builder getpanel getactionmap inputmap im builder getpanel getinputmap jcomponent focused window im put globals getkeyprefs getkey keybinding close dialog close put close cancelaction preparedialog boolean selection selected setenabled selection selection selected setselected true else setselected true make sure one following ones selected: set isselected clear isselected rename isselected set setselected true override actionperformed actionevent basepanel bp frame getcurrentbasepanel bp null list<bibentry> entries bp getselectedentries lazy creation dialog: diag null createdialog canceled true preparedialog entries isempty diag null diag setlocationrelativeto frame diag setvisible true canceled collection<bibentry> entrylist entries treated change entries array: isselected entrylist bp getdatabase getentries else entrylist entries string toset text gettext toset isempty toset null string[] fields getfieldnames string field getselecteditem trim tolowercase namedcompound ce namedcompound localization lang set field rename isselected fields length joptionpane showmessagedialog diag localization lang rename one field time joptionpane error message close dialog else ce addedit masssetfieldaction massrenamefield entrylist fields[0] renameto gettext overwrite isselected else string field1 fields ce addedit masssetfieldaction masssetfield entrylist field1 set isselected toset null overwrite isselected ce end bp getundomanager addedit ce bp markbasechanged set given field given value entries collection method update undomanager returns relevant compoundedit registered caller param entries entries set field param field name field set param text value set value null indicating field cleared param overwritevalues indicate whether value set even entry already field set compoundedit entire operation undoableedit masssetfield collection<bibentry> entries string field string text boolean overwritevalues namedcompound ce namedcompound localization lang set field bibentry entry entries optional<string> oldval entry getfield field allowed overwrite values check nonempty value already entry: overwritevalues oldval ispresent oldval get isempty continue text null entry clearfield field else entry setfield field text ce addedit undoablefieldchange entry field oldval orelse null text ce end ce move contents one field another collection entries param entries entries operation param field field move contents param newfield field move contents param overwritevalues true overwrites existing values field false makes change entries existing value field compoundedit entire operation undoableedit massrenamefield collection<bibentry> entries string field string newfield boolean overwritevalues namedcompound ce namedcompound localization lang rename field bibentry entry entries optional<string> valtomove entry getfield field value nothing: valtomove ispresent valtomove get isempty continue allowed overwrite values check non empty value already entry field: optional<string> valinnewfield entry getfield newfield overwritevalues valinnewfield ispresent valinnewfield get isempty continue entry setfield newfield valtomove get ce addedit undoablefieldchange entry newfield valinnewfield orelse null valtomove get entry clearfield field ce addedit undoablefieldchange entry field valtomove get null ce end ce string[] getfieldnames string split [\\s 
14	MnemonicAwareAction.java	GUI	net sf jabref gui actions javax swing abstractaction javax swing action javax swing icon net sf jabref gui icontheme link abstractaction ability set mnemonic key based character inserted front desired mnemonic letter done setting action's name using putvalue name actionname facilitates localized mnemonics mnemonicawareaction abstractaction mnemonicawareaction mnemonicawareaction icon icon icon instanceof icontheme fontbasedicon putvalue action small icon icontheme fontbasedicon icon createsmallicon putvalue action large icon key icon else putvalue action small icon icon override putvalue string key object value key equals action name string name value tostring name indexof char mnemonic character touppercase name charat putvalue action mnemonic key mnemonic value name substring name substring else value name super putvalue key value 
15	NewDatabaseAction.java	GUI	net sf jabref gui actions awt event actionevent javax swing action net sf jabref gui icontheme net sf jabref gui jabrefframe net sf jabref logic l10n localization net sf jabref model defaults net sf jabref model database bibdatabasecontext net sf jabref model database bibdatabasemode action concerned opening database newdatabaseaction mnemonicawareaction jabrefframe jabrefframe bibdatabasemode mode newdatabaseaction jabrefframe jabrefframe bibdatabasemode mode super icontheme jabreficon geticon jabrefframe jabrefframe mode mode putvalue action name localization menutitle database mode getformattedname putvalue action short description localization lang database mode getformattedname override actionperformed actionevent create empty database bibdatabasecontext bibdatabasecontext bibdatabasecontext defaults bibdatabasemode bibtex bibdatabasecontext setmode mode jabrefframe addtab bibdatabasecontext true jabrefframe output localization lang database created mode getformattedname 
16	NewEntryAction.java	GUI	net sf jabref gui actions awt event actionevent javax swing action javax swing keystroke net sf jabref gui entrytypedialog net sf jabref gui icontheme net sf jabref gui jabrefframe net sf jabref logic l10n localization net sf jabref model entrytypes net sf jabref model entry entrytype net sf jabref model strings stringutil org apache commons logging log org apache commons logging logfactory newentryaction mnemonicawareaction log logger logfactory getlog newentryaction jabrefframe jabrefframe string type type item create newentryaction jabrefframe jabrefframe keystroke key action leads dialog asking entry type super icontheme jabreficon add entry geticon jabrefframe jabrefframe putvalue action name localization menutitle entry putvalue action accelerator key key putvalue action short description localization lang bibtex entry newentryaction jabrefframe jabrefframe string type jabrefframe jabrefframe action leads creation specific entry putvalue action name stringutil capitalizefirst type type type newentryaction jabrefframe jabrefframe string type keystroke key jabrefframe jabrefframe action leads creation specific entry putvalue action name stringutil capitalizefirst type putvalue action accelerator key key type type override actionperformed actionevent string thistype type thistype null entrytypedialog etd entrytypedialog jabrefframe etd setlocationrelativeto jabrefframe etd setvisible true entrytype tp etd getchoice tp null thistype tp getname jabrefframe getbasepanelcount jabrefframe getcurrentbasepanel newentry entrytypes gettype thistype jabrefframe getcurrentbasepanel getbibdatabasecontext getmode get else logger info action 'new entry' must disabled database open 
17	NewSubDatabaseAction.java	GUI	net sf jabref gui actions awt event actionevent javax swing action net sf jabref globals net sf jabref gui basepanel net sf jabref gui icontheme net sf jabref gui jabrefframe net sf jabref gui auximport fromauxdialog net sf jabref logic l10n localization net sf jabref model defaults net sf jabref model database bibdatabasecontext net sf jabref model database bibdatabasemode net sf jabref preferences jabrefpreferences action concerned generate sub database latex aux file newsubdatabaseaction mnemonicawareaction jabrefframe jabrefframe newsubdatabaseaction jabrefframe jabrefframe super icontheme jabreficon geticon jabrefframe jabrefframe putvalue action name localization menutitle subdatabase based aux file putvalue action short description localization lang bibtex subdatabase override actionperformed actionevent create empty database fromauxdialog dialog fromauxdialog jabrefframe true jabrefframe gettabbedpane dialog setlocationrelativeto jabrefframe dialog setvisible true dialog generatepressed defaults defaults defaults bibdatabasemode frompreference globals prefs getboolean jabrefpreferences biblatex default mode basepanel bp basepanel jabrefframe bibdatabasecontext dialog getgeneratedb defaults jabrefframe addtab bp true jabrefframe output localization lang database created 
18	OpenBrowserAction.java	GUI	net sf jabref gui actions awt event actionevent javax swing abstractaction javax swing action javax swing icon net sf jabref gui desktop jabrefdesktop openbrowseraction abstractaction string urltoopen openbrowseraction without icons used menus param urltoopen url string url shown default web browser param menutitle title menu entry already localized param description description shown tooltip hovering menu icon bar entry already localized openbrowseraction string urltoopen string menutitle string description super menutitle urltoopen urltoopen putvalue action short description description openbrowseraction icons param urltoopen url string url shown default web browser param menutitle title menu entry already localized param description description shown tooltip hovering menu icon bar entry already localized param smallicon smallicon shown menus param largeicon larger icon shown icon bar openbrowseraction string urltoopen string menutitle string description icon smallicon icon largeicon super menutitle smallicon urltoopen urltoopen putvalue action short description description putvalue action large icon key largeicon override actionperformed actionevent jabrefdesktop openbrowsershowpopup urltoopen 
19	PasteAction.java	GUI	net sf jabref gui actions awt component awt event actionevent javax swing abstractaction javax swing action javax swing text jtextcomponent net sf jabref gui clipboardmanager net sf jabref gui icontheme net sf jabref logic l10n localization net sf jabref logic net urlutil pasteaction abstractaction component target pasteaction component target target target putvalue action name localization lang paste clipboard putvalue action short description localization lang paste clipboard putvalue action small icon icontheme jabreficon paste getsmallicon putvalue action large icon key icontheme jabreficon paste geticon override actionperformed actionevent evt string data clipboardmanager getclipboardcontents data isempty auto corrections clean google search urls data urlutil cleangooglesearchurl data caller target instanceof jtextcomponent jtextcomponent textfield jtextcomponent target replace text selection textfield replaceselection data 
20	SearchForUpdateAction.java	GUI	net sf jabref gui actions awt event actionevent javax swing abstractaction net sf jabref jabrefgui net sf jabref logic l10n localization searchforupdateaction abstractaction searchforupdateaction super localization lang check updates override actionperformed actionevent jabrefgui checkfornewversion true 
21	SortTabsAction.java	GUI	net sf jabref gui actions awt event actionevent util comparator util map util treemap javax swing action net sf jabref gui basepanel net sf jabref gui jabrefframe net sf jabref logic l10n localization action rearranges tabs main tabbed pane given jabrefframe alphabetical order sorttabsaction mnemonicawareaction comparator<string> jabrefframe frame sorttabsaction jabrefframe frame putvalue action name localization menutitle sort tabs putvalue action short description localization lang rearrange tabs alphabetically title frame frame override actionperformed actionevent make sorted map compares case insensitively: map<string basepanel> map treemap<> basepanel panel frame getbasepanellist map put panel gettabtitle panel frame gettabbedpane removeall map entry<string basepanel> entry map entryset frame addtab entry getvalue false override compare string o1 string o2 o1 tolowercase compareto o2 tolowercase 
